hyp1,hyp2,obs1,obs2,label,settings,hyp1_paraphrase,original_example_id,id,hyp1_paraphrase_invalid,annotator,annotation_id,created_at,updated_at,lead_time
While hiking one day Veronika discovered a tree house that was comfortable inside.,Veronica built a sanbox to play in.,Veronika liked hiking in the woods.,Veronika decides to visit the tree house more often.,1,,"While hiking, Veronika discovered a tree house that was surprisingly comfortable on the inside.",1554,185278,valid,1,11605,2022-10-04T13:19:25.644485Z,2022-10-04T13:19:25.644509Z,1.585
While hiking one day Veronika discovered a tree house that was comfortable inside.,Veronica built a sanbox to play in.,Veronika liked hiking in the woods.,Veronika decides to visit the tree house more often.,1,,"During a hike, Veronika found an abandoned tree house that looked comfy on the inside.",1554,185277,valid,1,11604,2022-10-04T13:19:23.779588Z,2022-10-04T13:19:23.779612Z,4.649
While hiking one day Veronika discovered a tree house that was comfortable inside.,Veronica built a sanbox to play in.,Veronika liked hiking in the woods.,Veronika decides to visit the tree house more often.,1,,"During a hike, Veronika chanced upon a cozy tree house.",1554,185276,valid,1,11603,2022-10-04T13:19:18.790920Z,2022-10-04T13:19:18.790944Z,2.814
While hiking one day Veronika discovered a tree house that was comfortable inside.,Veronica built a sanbox to play in.,Veronika liked hiking in the woods.,Veronika decides to visit the tree house more often.,1,,"Whilst hiking one day, Veronika stumbled across a tree house that was warm and inviting on the inside.",1554,185275,valid,1,11602,2022-10-04T13:19:15.598701Z,2022-10-04T13:19:15.598727Z,2.759
While hiking one day Veronika discovered a tree house that was comfortable inside.,Veronica built a sanbox to play in.,Veronika liked hiking in the woods.,Veronika decides to visit the tree house more often.,1,,"While hiking, Veronika came across a tree house that looked cozy on the inside.",1554,185274,valid,1,11601,2022-10-04T13:19:12.425472Z,2022-10-04T13:19:12.425498Z,2.008
While hiking one day Veronika discovered a tree house that was comfortable inside.,Veronica built a sanbox to play in.,Veronika liked hiking in the woods.,Veronika decides to visit the tree house more often.,1,,"Comfortable and secluded, Veronika found a tree house while hiking one day.",1554,185273,valid,1,11600,2022-10-04T13:19:10.132981Z,2022-10-04T13:19:10.133004Z,2.009
While hiking one day Veronika discovered a tree house that was comfortable inside.,Veronica built a sanbox to play in.,Veronika liked hiking in the woods.,Veronika decides to visit the tree house more often.,1,,"While hiking one day, Veronika stumbled upon a tree house that was cozy and comfortable on the inside.",1554,185272,valid,1,11599,2022-10-04T13:19:07.853495Z,2022-10-04T13:19:07.853515Z,1.953
While hiking one day Veronika discovered a tree house that was comfortable inside.,Veronica built a sanbox to play in.,Veronika liked hiking in the woods.,Veronika decides to visit the tree house more often.,1,,"While hiking one day, Veronika came across a tree house that she thought looked cozy on the inside.",1554,185271,valid,1,11598,2022-10-04T13:19:05.526668Z,2022-10-04T13:19:05.526691Z,5.159
Sue got sidetracked while the cookies were in the oven.,Sue put the cookie in the oven and went to watch a movie. She smelled a strong burning smell and left the kitchen.,Sue was baking sugar cookies.,Sue had burned the cookies.,1,,Sue lost focus while the cookies were baking in the oven.,1105,185270,invalid,1,11597,2022-10-04T13:18:57.091560Z,2022-10-04T13:18:59.255587Z,1.386
Sue got sidetracked while the cookies were in the oven.,Sue put the cookie in the oven and went to watch a movie. She smelled a strong burning smell and left the kitchen.,Sue was baking sugar cookies.,Sue had burned the cookies.,1,,Sue got distracted while the cookies were in the oven.,1105,185269,valid,1,11596,2022-10-04T13:18:56.017831Z,2022-10-04T13:18:56.017855Z,1.038
Sue got sidetracked while the cookies were in the oven.,Sue put the cookie in the oven and went to watch a movie. She smelled a strong burning smell and left the kitchen.,Sue was baking sugar cookies.,Sue had burned the cookies.,1,,Sue became distracted while the cookies were in the oven.,1105,185268,valid,1,11595,2022-10-04T13:18:54.503126Z,2022-10-04T13:18:54.503150Z,1.333
Sue got sidetracked while the cookies were in the oven.,Sue put the cookie in the oven and went to watch a movie. She smelled a strong burning smell and left the kitchen.,Sue was baking sugar cookies.,Sue had burned the cookies.,1,,Sue started thinking about something else and forgot about the cookies she was baking.,1105,185267,valid,1,11594,2022-10-04T13:18:52.874751Z,2022-10-04T13:18:52.874778Z,1.487
Sue got sidetracked while the cookies were in the oven.,Sue put the cookie in the oven and went to watch a movie. She smelled a strong burning smell and left the kitchen.,Sue was baking sugar cookies.,Sue had burned the cookies.,1,,Sue became distracted while the cookies were baking in the oven.,1105,185266,valid,1,11593,2022-10-04T13:18:50.952535Z,2022-10-04T13:18:50.952560Z,3.68
Sue got sidetracked while the cookies were in the oven.,Sue put the cookie in the oven and went to watch a movie. She smelled a strong burning smell and left the kitchen.,Sue was baking sugar cookies.,Sue had burned the cookies.,1,,"While the cookies were baking, Sue got distracted and forgot about them.",1105,185265,valid,1,11592,2022-10-04T13:18:46.980509Z,2022-10-04T13:18:46.980530Z,1.318
Sue got sidetracked while the cookies were in the oven.,Sue put the cookie in the oven and went to watch a movie. She smelled a strong burning smell and left the kitchen.,Sue was baking sugar cookies.,Sue had burned the cookies.,1,,Sue got sidetracked when she was supposed to be watching the cookies in the oven.,1105,185264,valid,1,11591,2022-10-04T13:18:45.359216Z,2022-10-04T13:18:45.359240Z,3.977
Sue got sidetracked while the cookies were in the oven.,Sue put the cookie in the oven and went to watch a movie. She smelled a strong burning smell and left the kitchen.,Sue was baking sugar cookies.,Sue had burned the cookies.,1,,She got distracted while the cookies were baking in the oven.,1105,185263,valid,1,11590,2022-10-04T13:18:40.915971Z,2022-10-04T13:18:40.915987Z,0.985
Sue got sidetracked while the cookies were in the oven.,Sue put the cookie in the oven and went to watch a movie. She smelled a strong burning smell and left the kitchen.,Sue was baking sugar cookies.,Sue had burned the cookies.,1,,She became distracted while the cookies were in the oven.,1105,185262,valid,1,11589,2022-10-04T13:18:39.659813Z,2022-10-04T13:18:39.659832Z,2.362
Jerry decided to buy a space heater for his room.,Jerry ordered an air condition online.,Jerry was tired of the hot weather in his area.,Jerry was happy that it helped his room cool off.,2,,He came to a decision that he would purchase a space heater for his room.,2621,185261,valid,1,11588,2022-10-04T13:18:36.897868Z,2022-10-04T13:18:36.897885Z,1.112
Jerry decided to buy a space heater for his room.,Jerry ordered an air condition online.,Jerry was tired of the hot weather in his area.,Jerry was happy that it helped his room cool off.,2,,Jerry went to the store and bought a space heater for his room.,2621,185260,valid,1,11587,2022-10-04T13:18:35.459710Z,2022-10-04T13:18:35.459736Z,0.836
Jerry decided to buy a space heater for his room.,Jerry ordered an air condition online.,Jerry was tired of the hot weather in his area.,Jerry was happy that it helped his room cool off.,2,,He came to a decision that he should buy a space heater for his bedroom.,2621,185259,valid,1,11586,2022-10-04T13:18:34.124153Z,2022-10-04T13:18:34.124176Z,0.836
Jerry decided to buy a space heater for his room.,Jerry ordered an air condition online.,Jerry was tired of the hot weather in his area.,Jerry was happy that it helped his room cool off.,2,,He came to a decision that he would purchase a space heater for his bedroom.,2621,185258,valid,1,11585,2022-10-04T13:18:32.977507Z,2022-10-04T13:18:32.977528Z,0.911
Jerry decided to buy a space heater for his room.,Jerry ordered an air condition online.,Jerry was tired of the hot weather in his area.,Jerry was happy that it helped his room cool off.,2,,Jerry decided to invest in a space heater for his room.,2621,185257,valid,1,11584,2022-10-04T13:18:31.442142Z,2022-10-04T13:18:31.442165Z,1.071
Jerry decided to buy a space heater for his room.,Jerry ordered an air condition online.,Jerry was tired of the hot weather in his area.,Jerry was happy that it helped his room cool off.,2,,Jerry decided that he would purchase a space heater for his room.,2621,185256,valid,1,11583,2022-10-04T13:18:30.067007Z,2022-10-04T13:18:30.067024Z,1.075
Jerry decided to buy a space heater for his room.,Jerry ordered an air condition online.,Jerry was tired of the hot weather in his area.,Jerry was happy that it helped his room cool off.,2,,Jerry made the decision to purchase a space heater for his room.,2621,185255,valid,1,11582,2022-10-04T13:18:28.751549Z,2022-10-04T13:18:28.751566Z,1.028
Jerry decided to buy a space heater for his room.,Jerry ordered an air condition online.,Jerry was tired of the hot weather in his area.,Jerry was happy that it helped his room cool off.,2,,Jerry made a decision to purchase a space heater for his room.,2621,185254,valid,1,11581,2022-10-04T13:18:27.286626Z,2022-10-04T13:18:27.286650Z,0.946
Jerry decided to buy a space heater for his room.,Jerry ordered an air condition online.,Jerry was tired of the hot weather in his area.,Jerry was happy that it helped his room cool off.,2,,Jerry went to the store to buy a space heater for his room.,2621,185253,valid,1,11580,2022-10-04T13:18:26.003553Z,2022-10-04T13:18:26.003575Z,1.636
Jerry decided to buy a space heater for his room.,Jerry ordered an air condition online.,Jerry was tired of the hot weather in his area.,Jerry was happy that it helped his room cool off.,2,,He came to the conclusion that he should buy a space heater for his bedroom.,2621,185252,valid,1,11579,2022-10-04T13:18:24.074767Z,2022-10-04T13:18:24.074786Z,4.915
Roy got angry and started hugging everyone.,Roy's mother gave emotional opinion about government.,Roy's mother started talking about politics.,Roy apologized and avoided the subject in the future.,2,,"After getting angry, Roy started hugging everyone.",2818,185251,invalid,1,11578,2022-10-04T13:18:15.173204Z,2022-10-04T13:18:17.671582Z,1.6909999999999998
Roy got angry and started hugging everyone.,Roy's mother gave emotional opinion about government.,Roy's mother started talking about politics.,Roy apologized and avoided the subject in the future.,2,,Roy's anger led him to start hugging everyone in sight.,2818,185250,valid,1,11577,2022-10-04T13:18:13.799907Z,2022-10-04T13:18:13.799925Z,1.294
Roy got angry and started hugging everyone.,Roy's mother gave emotional opinion about government.,Roy's mother started talking about politics.,Roy apologized and avoided the subject in the future.,2,,Roy got so angry that he started hugging everyone in sight.,2818,185249,valid,1,11576,2022-10-04T13:18:12.199009Z,2022-10-04T13:18:12.199025Z,0.988
Roy got angry and started hugging everyone.,Roy's mother gave emotional opinion about government.,Roy's mother started talking about politics.,Roy apologized and avoided the subject in the future.,2,,Roy got angry and started hugging everyone.,2818,185248,valid,1,11575,2022-10-04T13:18:10.922933Z,2022-10-04T13:18:10.922953Z,0.794
Roy got angry and started hugging everyone.,Roy's mother gave emotional opinion about government.,Roy's mother started talking about politics.,Roy apologized and avoided the subject in the future.,2,,Roy became enraged and started hugging everyone in sight.,2818,185247,valid,1,11574,2022-10-04T13:18:09.649944Z,2022-10-04T13:18:09.649962Z,1.236
Roy got angry and started hugging everyone.,Roy's mother gave emotional opinion about government.,Roy's mother started talking about politics.,Roy apologized and avoided the subject in the future.,2,,Roy got worked up and started hugging everyone in sight.,2818,185246,valid,1,11573,2022-10-04T13:18:08.178425Z,2022-10-04T13:18:08.178443Z,1.574
Roy got angry and started hugging everyone.,Roy's mother gave emotional opinion about government.,Roy's mother started talking about politics.,Roy apologized and avoided the subject in the future.,2,,Roy was so mad that he started hugging everyone.,2818,185245,valid,1,11572,2022-10-04T13:18:06.204461Z,2022-10-04T13:18:06.204477Z,2.58
Roy got angry and started hugging everyone.,Roy's mother gave emotional opinion about government.,Roy's mother started talking about politics.,Roy apologized and avoided the subject in the future.,2,,Roy became enraged and started embracing everyone in sight.,2818,185244,valid,1,11571,2022-10-04T13:18:03.165699Z,2022-10-04T13:18:03.165724Z,2.409
Tonya's parents ended up beating her.,"Tonya saw the house was a mess, and knew she had a lot of work to clean up the house.",Tonya had just moved into a new house.,"She was so mad, she canceled the party.",2,,Tonya's parents slapped her around.,2281,185243,invalid,1,11570,2022-10-04T13:18:00.469958Z,2022-10-04T13:18:00.469976Z,1.905
