sentence1,sentence2,label
"PersonX gets PersonY's lunch As a result, PersonX wants give it to them",They are hungry instead,0
"PersonX gets PersonY's lunch As a result, PersonX wants give it to them",They are returning a favor,1
"PersonX uses PersonY program Before, PersonX needed to practice using the program",PersonX helped develop the program.,0
"PersonX uses PersonY program Before, PersonX needed to practice using the program",PersonX never used the program before.,1
"PersonX wants to wait Before, PersonX needed goes to bus stop",PersonX does not like public transportation.,0
"PersonX wants to wait Before, PersonX needed goes to bus stop",PersonX has a bus ticket in their hands.,1
"PersonX knocks PersonX down with a feather As a result, PersonX feels tired",PersonX gets back up and says they can do this all day.,0
"PersonX knocks PersonX down with a feather As a result, PersonX feels tired",PersonX decides to take a nap right there.,1
"PersonX really wanted to go As a result, PersonX wants to cry",PersonX is in line for the bathroom,0
"PersonX really wanted to go As a result, PersonX wants to cry",PersonX saved up a year for the trip,1
PersonX pushes PersonY forward PersonX then waits for Y,PersonX was trying to run from a fire,0
PersonX pushes PersonY forward PersonX then waits for Y,PersonX is PersonYs brother,1
PersonX throws to the wolves PersonX is seen as vindicated,PersonX runs as the wolves depart,0
PersonX throws to the wolves PersonX is seen as vindicated,PersonX makes eye contact with others as they apologize,1
"PersonX reads more books As a result, PersonX wants to write a review about the book",PersonX avoids writing at all costs,0
"PersonX reads more books As a result, PersonX wants to write a review about the book",PersonX is published in the NY Times,1
PersonX waters PersonX's lawn PersonX is seen as happy their lawn is healthy,Their shoes are covered in dirt from the dry grass patches,0
PersonX waters PersonX's lawn PersonX is seen as happy their lawn is healthy,PersonX won several best yard awards,1
"PersonX is beyond PersonX's control As a result, PersonX feels free-spirited",They feel really sad,0
"PersonX is beyond PersonX's control As a result, PersonX feels free-spirited",They are laughing and smiling,1
"PersonX crosses the line As a result, PersonX wants get bad review",PersonX is a race car driver,0
"PersonX crosses the line As a result, PersonX wants get bad review",PersonX wants to be eligible for unemployment,1
PersonX gives PersonY detention Because PersonX wanted to discipline persony,They didn’t do anything wrong,0
PersonX gives PersonY detention Because PersonX wanted to discipline persony,They cheated on tests,1
PersonX learns how to play the guitar PersonX then learns to play many songs,PersonX is short on cash and will likely sell the guitar soon.,0
PersonX learns how to play the guitar PersonX then learns to play many songs,PersonX is really enjoying playing the guitar.,1
"PersonX does PersonX's job As a result, PersonX wants go home",They just got to work,0
"PersonX does PersonX's job As a result, PersonX wants go home",They have worked for 8 hours,1
"PersonX expects PersonX's first child As a result, PersonX feels motherly",PersonX gets an abortion.,0
"PersonX expects PersonX's first child As a result, PersonX feels motherly",PersonX buys clothes for the child.,1
PersonX runs with the hare and hunt with the hounds Because PersonX wanted to have fun,PersonX was starving and needed food.,0
PersonX runs with the hare and hunt with the hounds Because PersonX wanted to have fun,PersonX had a zest for life.,1
"PersonX does PersonX's math homework Before, PersonX needed to have homework to do",PersonX wanted to work ahead so they could take next week off.,0
"PersonX does PersonX's math homework Before, PersonX needed to have homework to do",The course website showed an assignment for that day.,1
PersonX is nice to PersonY PersonX is seen as happy to put out good vibes,X wants Y to bankroll him.,0
PersonX is nice to PersonY PersonX is seen as happy to put out good vibes,X believes in karma.,1
"PersonX recognizes PersonX As a result, PersonX wants hide from personX",PersonX is an old friend.,0
"PersonX recognizes PersonX As a result, PersonX wants hide from personX",PersonX is a debt collector.,1
PersonX removes PersonY's hands PersonX is seen as good because they are free,PersonX cuts off PersonY's hands.,0
PersonX removes PersonY's hands PersonX is seen as good because they are free,PersonX unties PersonY's hands.,1
PersonX keeps PersonX's head down PersonX then avoids eye contact,They glance up a lot,0
PersonX keeps PersonX's head down PersonX then avoids eye contact,They are really shy,1
PersonX puts it outside PersonX is seen as happy to have gotten rid of it,They are crying,0
PersonX puts it outside PersonX is seen as happy to have gotten rid of it,They are smiling,1
PersonX gives PersonY a high five PersonX is seen as happy to see persony.,PersonX is avoiding eye contact with PersonY,0
PersonX gives PersonY a high five PersonX is seen as happy to see persony.,PersonX is smiling.,1
PersonX works wonders Because PersonX wanted to help people out,They want to earn points in heaven,0
PersonX works wonders Because PersonX wanted to help people out,They love taking care of kids.,1
"PersonX rushes PersonY to the hospital As a result, PersonX wants to find out if they are ok",Person Y is a stranger to Person X.,0
"PersonX rushes PersonY to the hospital As a result, PersonX wants to find out if they are ok",Person Y is Person X's child.,1
PersonX feels like crying PersonX is seen as dejected,PersonX was moved.,0
PersonX feels like crying PersonX is seen as dejected,PersonX was dumped by her boyfriend.,1
PersonX hits a wall PersonX is seen as at a loss,PersonX is in a car,0
PersonX hits a wall PersonX is seen as at a loss,PersonX breaks down crying,1
"PersonX loses PersonX's first tooth As a result, PersonX feels young",Person X lost their first adult tooth.,0
"PersonX loses PersonX's first tooth As a result, PersonX feels young",Person X expects a visit from the tooth fairy.,1
PersonX gets bitten PersonX is seen as sore.,PersonX doesn't notice the bite.,0
PersonX gets bitten PersonX is seen as sore.,PersonX winces at the sore.,1
PersonX strips off PersonY's clothes PersonX is seen as close to this person,PersonX is a police officer who is strip searching PersonY.,0
PersonX strips off PersonY's clothes PersonX is seen as close to this person,PersonX and PersonY are on their honeymoon.,1
"PersonX gives PersonY shelter As a result, PersonX wants to make Person Y comfortable",PersonY held a gun to PersonY's head.,0
"PersonX gives PersonY shelter As a result, PersonX wants to make Person Y comfortable",PersonY was down on their luck.,1
PersonX makes PersonX's selection PersonX is seen as content with their decision.,PersonX has two equally bad options,0
PersonX makes PersonX's selection PersonX is seen as content with their decision.,One option is definitely better than the others,1
"PersonX quickly changed Before, PersonX needed to run to their room",X ducked into the poolside cabana.,0
"PersonX quickly changed Before, PersonX needed to run to their room",X's clothes were laid out on the bed.,1
"PersonX ca n't sleep As a result, PersonX wants to get his/her head clear",PersonX is frustrated.,0
"PersonX ca n't sleep As a result, PersonX wants to get his/her head clear",PersonX has a peaceful look.,1
PersonX loves PersonY's beard Because PersonX wanted to see persony to have beard.,Person X just met Person Y for the first time.,0
PersonX loves PersonY's beard Because PersonX wanted to see persony to have beard.,"Person X is Person Y's girlfriend, who loves facial hair.",1
"PersonX looks for a dog to kick As a result, PersonX feels cruel",PersonX hates animals,0
"PersonX looks for a dog to kick As a result, PersonX feels cruel",PersonX is doing this under pain of court,1
PersonX calls PersonY forth PersonX then makes a social interaction,It's a graduation ceremony,0
PersonX calls PersonY forth PersonX then makes a social interaction,PersonX is choosing someone for their team,1
"PersonX takes PersonX's exam As a result, PersonX feels competent",PersonX got the lowest score of anyone.,0
"PersonX takes PersonX's exam As a result, PersonX feels competent",PersonX got the highest score of anyone.,1
"PersonX speaks PersonX's minds As a result, PersonX wants to appologize",They speak about something nice,0
"PersonX speaks PersonX's minds As a result, PersonX wants to appologize",They are screaming and yelling,1
PersonX is no longer friends PersonX is seen as untied,PersonX has a calm and collected expression.,0
PersonX is no longer friends PersonX is seen as untied,PersonX has a confused expression.,1
PersonX takes anything Because PersonX wanted to get by,PersonX is greedy,0
PersonX takes anything Because PersonX wanted to get by,PersonX has no supplies,1
PersonX enjoys PersonX's vacation PersonX is seen as rested,PersonX is obsessing over plans.,0
PersonX enjoys PersonX's vacation PersonX is seen as rested,PersonX is putting on suntan lotion.,1
PersonX is an astronaut when PersonY grew up PersonX then gets respect,PersonX's mission fails to land on mars/,0
